movie_sid,movie_name,movie_score,movie_time,movie_style,movie_director
30317700,巡回检察组,6.9,2020-12-13(中国大陆),剧情 犯罪,于和伟 韩雪 马元 冯雷 韩童生 宋春丽 成泰燊 王海燕 吴刚 丁海峰 高曙光 许亚军 于震 王骁 宋楚炎 黄俊鹏 张瑞涵 鲁诺 洪浚嘉 吴迪 可旭 安冬 冯筱童 宫宏佳 许文广 尤勇智 于越 房子斌 刘天佐 沈晓海 闫学晶 李学政 孙越 赵龙豪 赵子琪 潘斌龙 斌子 侯天来 孙浩 石兆琪 黄小蕾 王丽云 侯传杲 来喜 卞涛 张晞临 刘晓晔 刘亚琳 侯勇 纪帅 徐光宇 薛皓文 张垒 张思乐 李思博 屈茜茜 王晴 白红标 马京京
26311973,唐人街探案,7.7,2015-12-31(中国大陆),喜剧 动作 悬疑,王宝强 刘昊然 佟丽娅 陈赫 肖央 小沈阳 潘粤明 马浴柯 张子枫 赵英俊 桑平 金士杰 大鹏 张国强 李叶青 陈祉希 戴墨 潘斌龙 张大大 李高吉
26698897,唐人街探案2,6.6,2018-02-16(中国大陆),喜剧 动作 悬疑,王宝强 刘昊然 肖央 刘承羽 尚语贤 王迅 妻夫木聪 迈克尔·皮特 白灵 元华 曾江 王成思 杨金赐 范湉湉 佟丽娅 陈思诚 黄西 赛维·克劳福德 埃里卡·罗贝尔 布雷特·阿扎尔 卡伦·科尔 詹妮弗·董 达伦·格罗夫纳 瑞秋·麦克菲 丹尼尔·哈格里夫 盖尔·塞缪尔斯 斯丁克·费舍尔 马特·佩菲托 索尼娅·达玛·洛佩斯 因加·巴拉德 迈克·佩菲托 艾米·乔·菲利普斯 约书亚·舒巴特 奥斯丁·谷 纳德·哈桑 利娜·戴维斯 约翰·蒙丁 亚历克斯·休梅克 克里斯·特拉 贝尼亚·K·托马斯 凯文·马修·麦克唐纳 肯尼思·马哈拉杰 詹姆斯·爱德华·亚历山大 凯文·迈克尔·肯尼迪 K·M·K· 联盟福音合唱团 鲍比·哈登 文森·格尔曼 罗伯特·约翰·加拉格尔 迈克尔·德拉姆戈尔德 珠儿·布里梅杰 斯佩尔曼·M·博布伦
19976810,屌丝男士 第一季,7.3,2012-10-10(中国大陆),喜剧,大鹏 柳岩 孙俪 何沄伟 李菁 司马南 吴奇隆 于莎莎 杨璞 吴孟达 李响 刘心 李健仁 李亚红 邹市明 乔杉 修睿 赵铭 木子美 沈腾 许可嘉 石班瑜 李代沫 吴莫愁 吴志雄
25862407,夜半梳头,3.4,2014-06-13(中国大陆),悬疑 惊悚,王李丹妮 李威 宣璐 杨紫彤 戴向宇 孙桂田 尔玛依娜
30122633,快把我哥带走,6.8,2018-08-17(中国大陆),喜剧 奇幻,张子枫 彭昱畅 赵今麦 孙泽源 周翊然 刘冠毅 姜宏波 徐光宇 何焱杺 曹云青
34807868,双探,6.9,2021-09-09(中国大陆),悬疑 犯罪,段奕宏 大鹏 曾美慧孜 郑楚一 张国强 邢佳栋 刘威葳 刘亦然 申琦 张林 衣云鹤 冯兵 董博 朱梓瑜 程禹森 魏震 李乃文 陈明昊 高峰 周铁 朱辉 赵芮 郭涛 冷心清 蒲星宇 晁坤 常玉宏 任宇 关皓文 郭紫铭 葛铮 任大为 朱洪振 李栋军 王甜甜 潘一飞 霍卫民 王瑾 肖聪 萧李臻瑱
30488068,极限挑战 第五季,4.1,2019-05-12(中国大陆),真人秀,黄磊 罗志祥 张艺兴 王迅 迪丽热巴 岳云鹏 雷佳音 大张伟 张信哲 华晨宇 欧阳娜娜 黄渤 大鹏 贾乃亮 宋小宝 郭德纲 孙红雷
30373723,除暴,6.1,2020-11-20(中国大陆),剧情 动作 犯罪,王千源 吴彦祖 春夏 卫诗雅 大力 于笑 胡子程 李晓川 洪浚嘉 纪焕博 庞雨浓 答有为 鲍起静 尤勇智 王超北 胡晨曦 姜皓文 程玉莹
26590030,夜闯寡妇村,2.2,2017-04-27(中国大陆),悬疑 惊悚,于朦胧 王李丹妮 郭艳 南笙 倪大红 王璐瑶 沈昌龙 黄诗佳 贺淑婧 邓紫衣
6989755,北京青年,6.4,2012-08-16,剧情,杜淳 贺刚 任重 李晨 姚笛 马苏 王丽坤 张俪 曾泳醍 屈玥 杜江 李光洁 梁丹妮 高景文 宗平 崔志刚 程雍 赵成顺 马精武 冯军 王志飞 苏小明 宫晓瑄 马书良 李婳 田瑞辉 旌鸣 李岩 王宏政 沈腾
1307868,决战紫禁之巅,5.9,2000-05-01(中国大陆),喜剧 动作 奇幻 冒险,刘德华 郑伊健 张家辉 杨恭如 谭耀文 徐锦江 天心 徐少强 林晓峰 李炜尚 吴志雄 黄一飞 印小天 詹小楠 李黎 耿乐 张伸 舒耀瑄 刘威 黄斌 景岗山 张衣
25849475,新娘大作战,4.2,2015-08-20(中国大陆),喜剧 爱情,杨颖 倪妮 陈晓 朱亚文 何炅 刘金山 王一楠 奚望 井柏然 杜海涛 黄晓明 冯绍峰 颜景瑶 吴任远 郭亚菲 徐玉兰 王嘉卉 郝泽嘉 阎虹宇 韩淼 李全有 徐嘉悦
26903859,火星情报局 第二季,7.3,2016-11-04(中国大陆),脱口秀,汪涵 张双利 薛之谦 莫寒 张雪峰 应采儿 赵露思
3878007,海王 Aquaman,7.6,2018-12-07(中国大陆),动作 奇幻 冒险,杰森·莫玛 艾梅柏·希尔德 威廉·达福 帕特里克·威尔森 妮可·基德曼 杜夫·龙格尔 叶海亚·阿卜杜勒-迈丁 特穆拉·莫里森 林路迪 迈克尔·比奇 兰道尔·朴 格拉汉姆·麦克泰维什 雷·沃纳尔 泰努伊·柯克伍德 塔穆尔·柯克伍德 丹泽尔·夸克 卡恩·古尔杜尔 奥蒂斯·丹吉 克考亚·克库毛诺 朱莉·安德鲁斯 约翰·瑞斯-戴维斯 杰曼·翰苏 索菲亚·福雷斯特 娜塔莉·萨福兰 杰克·安德鲁 汉克·阿莫斯 帕特里克·考克斯 罗伯特·朗斯特里特 德维卡·帕利赫 梅布尔·塔莫内 文森特·B·拉戈斯 加布里埃拉·佩特科娃 爱丽丝·兰斯伯里 帕特里克·艾奇逊 约翰·盖蒂尔 塔丽亚·杰德·霍尔特 罗斯·克纳汉 布拉登·刘易斯 萨尔瓦多·梅伦达 山姆·莫纳汉 温妮·穆赞贝 凯·潘塔诺 安娜·帕奇 乔恩·奎斯蒂德 迪伦·斯图默 米奇·武尔夫 阿明·阿卜杜勒·奎德 彼得·阿佩塞拉
27029098,火星情报局 第三季,6.6,2017-07-01(中国大陆),脱口秀,汪涵 薛之谦 郭雪芙 钱枫 杨迪 刘维 张宇 沈梦辰 田源 朱云峰 金靖 薛凯琪 曹西平 郭彦甫 沈玉琳 张雪峰 黄乔歆 蔡康永 陈为民 赵露思
30128916,夺冠,7.1,2020-09-25(中国大陆),剧情 运动,巩俐 黄渤 吴刚 彭昱畅 白浪 朱婷 徐云丽 张常宁 姚迪 林莉 刘晓彤 颜妮 惠若琪 丁霞 袁心玥 龚翔宇 李现 刘敏涛 陈展 罗慧 毛雯 李紫微 李冬徐 马雪纯 刘畅 刘贞宏 凌敏 李阳一 刘晨曦 邢佳栋 曾春蕾 刘晏含 王梦洁 郑益昕 杨涵玉 王媛媛 王路加 李珊 安家杰 玛丽安妮·斯泰因布莱彻 杰奎琳·卡瓦霍 帕乌拉·配奇诺 雅南 许文姗 宋世雄 高野浩幸 霍尔·约翰逊 孟子旋 李雅楠 小平花织 中道瞳 姜倩雯 刘抒妍 迈克·杰克逊 张寒艳 赵晨璐 刘桃 李孟婕 田欣 谢星 杜功海 王永强
35588323,美人鱼,暂无评分,2021-09-07(中国大陆),剧情 奇幻,林妍柔 应岱臻 克拉拉 彭十六
27192298,2017天猫双十一狂欢夜,3.3,2017-11-10(中国大陆),歌舞,章子怡 李宇春 玛利亚·莎拉波娃 路易斯·菲戈 勒布朗·詹姆斯 法瑞尔·威廉姆斯 华少 侯佩岑 马云 何穗 悦悦 莫文蔚 妮可·基德曼 范冰冰 吴秀波 李连杰 潘粤明 林更新 吴京 甄子丹 卢靖姗 刘涛 郑恺 关晓彤 王嘉尔 大张伟 迪玛希·库达依别列根 张杰 杨迪 杜丽莎 钱枫 洁茜J 刘维 郎朗 黄子佼 张星月
2997325,我的团长我的团,9.5,2009-03-05(中国大陆),历史 战争,段奕宏 张译 张国强 邢佳栋 李晨 曹海涛 刘威葳 高峰 罗京民 王往 王大治 范雷 王迅 王东栋 刘天佐 谢孟伟 左腾云 赵志君 王大奇 袁菲 江奇翰 李泓良 杜建桥 张衡平 宿宇杰 何杰 白恩 柯志凌 曹操 吴有才 哈斯其其格 史航 邓宝 陈思诚 张衍 李京 杨在景 李博 刁海明 兰晓龙 徐鹏凯
30373781,创造营2019,5.4,2019-04-06(中国大陆),歌舞 真人秀,迪丽热巴 郭富城 苏有朋 黄立行 胡彦斌 张大大 周震南 何洛洛 焉栩嘉 夏之光 姚琛 翟潇闻 张颜齐 刘也 任豪 赵磊 赵让 陆思恒 李鑫一 高嘉朗 张远 牛超 彭楚粤 赵政豪 杨淘 余承恩 王晨艺 戴景耀 吴季峰 孙圻峻 贺俊雄 任世豪 俞彬 丰楚轩 赵泽帆 何廖侣匀 肖凯中 林染 易言 魏伸洲 刘特 蔡正杰 于浩然 杨非同 顾天航 朱微之 蒋熠铭 在铭 林亚冬 王志文 张艺东 董向科 王艺衡 刘夏俊 四正 段浩男 代少冬 秦天 张达源 崔绍阳 侯立 史子逸 邓佳坤 余宗遥 卢奂瑜 杨泰瑞 李景泽 陈郁佳 李伟捷 王孝辰 乔君武 李和宸 白洪滔 郭珈睿 杜煜 李一喆 余可 张猛 刘谨瑜 李天琪 王通 苏车元 阿热法渧 沈子霖 孔祥池 蒋智豪 杨韩 朱品勋 薛云飞 罗殿夏 吴天任 黄震宇 吴岱林 邹俊泽 张铭轩 徐珂 唐心 赵宥维 麟壹铭 纪一曈 钟诺言 林子杰 吴雄成 熊艺文 郭星冶 万雨航 闫博 余远帆 刘宸羽 毕皓然 曾纲杰 周兆渊 蔡正杰 ​​​ 马雪阳 林焕钧 孟美岐 吴宣仪 杨超越 段奥娟 郭颖 赖美云 张紫宁 徐梦洁 杨芸晴 李紫婷 傅菁 欧阳娜娜 李兰迪 陈钰琪 祝绪丹 宋妍霏
6952149,绝命毒师  第五季 Breaking Bad Season 5,9.6,2012-07-15(美国),剧情 犯罪,布莱恩·科兰斯顿 亚伦·保尔 安娜·冈 迪恩·诺里斯 贝琪·勃兰特 RJ·米特 鲍勃·奥登科克 乔纳森·班克斯 克里斯托弗·科辛斯 劳拉·弗雷泽 杰西·普莱蒙 艾米莉·里奥斯 比利·洛克伍德 迈克尔·鲍文 托德·特里 卡门塞兰诺 JB·布兰科 史蒂芬·迈克尔·克扎达 莫妮克·坎德拉里亚 布雷南·布朗 汉克·罗杰森 萨吉诺·格兰特 路易斯·费雷拉 迈克·沃特福德 杰米·麦克沙恩 凯文·兰金 黛布瑞安娜·曼西尼 冈萨洛·门内德斯 杰森·道格拉斯 泰特·弗莱彻 沃尔夫缪舍 诺伯特·魏塞尔 盖·威尔逊 迈克尔·肖姆斯·维尔斯 埃迪·佩雷斯 比尔·伯尔 山姆·韦伯 拉里·哈金 查尔斯·贝克 蒂娜·帕克 凯亚·包勒斯 拉韦尔·克劳福德 吉姆·比弗 罗伯特·福斯特 克里斯·弗雷霍夫 亚当·戈德利 杰西卡·赫特 马特·琼斯
26258068,克拉恋人,5.4,2015-07-22(中国大陆),剧情 爱情,唐嫣 郑智薰 罗晋 迪丽热巴 姚奕辰 张雯 王东 郭柯彤 白凡 侯雪龙 郭静琳 薛祺 傅方俊 陈姝 杨亚 方晓莉 王艺博 陈雅斓 丁柳雁 马捷 沈东军 张兰 朱薇薇 陆忠 杜娟 王雅静 马亚楠 李艳冰 朱文超 金光民 侯越秋 刘亚鹏 白茹 杨凯迪 陈玥 朱建 聂新源 张译文 陈曦 韩淼
30257787,一秒钟,7.7,2020-11-27(中国大陆),剧情,张译 刘浩存 范伟 余皑磊 张邵勃 李延 于洋 刘云龙 常海军 曹瑞 唐孜悦 李晓川 于滨 燕磊
4927382,绝命毒师  第四季 Breaking Bad Season 4,9.5,2011-07-17(美国),剧情 犯罪,布莱恩·科兰斯顿 亚伦·保尔 安娜·冈 吉安卡罗·埃斯波西托 鲍勃·奥登科克 大卫·科斯塔贝尔 耶利米·比特绥 拉韦尔·克劳福德 查尔斯·贝克 萨拉·明妮奇 冈萨洛·门内德斯 JB·布兰科 卡尔洛·罗塔 哈维尔·格拉杰达 J·迈克尔·奥利瓦 迈克尔·肖姆斯·维尔斯 杰尔·伯恩斯 史蒂芬·迈克尔·克扎达 布拉克·贝里斯 杰瑞米·霍华德 奈杰尔·吉布斯 杰森·道格拉斯 比尔·伯尔 斯蒂文·鲍尔 乔纳森·班克斯 迪恩·诺里斯 马克·马戈利斯 艾米莉·里奥斯 贝琪·勃兰特 罗伯茨·布洛瑟姆 马特·琼斯 吉姆·比弗 达蒙·海瑞曼 RJ·米特 蒂娜·帕克 莫里斯·孔特 克里斯托弗·科辛斯
2222995,硬汉,6.2,2008-11-28(中国大陆),喜剧 动作,刘烨 黄秋生 尤勇智 孙红雷 于荣光 陈雅伦 刘洋 马精武
25823275,青云志,6.4,2016-07-31(中国大陆),奇幻 武侠 古装,李易峰 赵丽颖 杨紫 舒畅 王源 王俊凯 易烊千玺 熊乃瑾 魏巍 何中华 唐艺昕 秦俊杰 赵立新 陈创 吴樾 焦俊艳 白雪 成毅 茅子俊 刘学义 李晨浩 朴铄 黄海冰 杨明娜 卢星宇 谢宁 宗峰岩 姜鸿 葛子铭 王斌 梁婧娴 修庆 曾黎 任嘉伦 汤晶媚 郑国霖 季肖冰 姜震昊 丁一 戴子翔 佟梦实 傅浤鸣 王婉娟 杨旭文 程诚 张杰 姜广涛 钱泳辰 张维娜 赵岭 吴雨珏 陈泽宇 许烁 陈喆伦 刘琪奕 刘校妤 张籽沐 刘誉坤 孙毓晗
35198827,当男人恋爱时 當男人戀愛時,6.3,2021-06-11(中国大陆),爱情,邱泽 许玮甯 蔡振南 钟欣凌 蓝苇华 阳靓 黄路梓茵 林志谦 林志儒 侯彦西
26759650,火星情报局 第一季,7.5,2016-04-08(中国大陆),脱口秀,汪涵 宁静 周杰 薛之谦 钱枫 刘维 张宇 沈梦辰 马可 汪聪 瞿颖 欧弟 华晨宇 孙浩 张歆艺 王以纶 田源 应采儿 郭雪芙 朱丹 喻恩泰
11627047,龙门镖局,7.7,2013-07-30(中国大陆),喜剧 古装,郭京飞 袁咏仪 李倩 张瑞涵 钱芳 刘冠麟 杨皓宇 傅家缘 雷佳音 姚晨 喻恩泰 黄晓明 陈晓 陆毅 佟大为 马天宇 焦俊艳 尹正 印小天 胡彦斌 元秋 晨阳 莫小奇 肖央 连凯 霍思燕 严屹宽 袁弘 保剑锋 王一楠 朱茵 徐洁儿 姚橹 苏东 李传缨 文清 熊乃瑾 付辛博 马苏 张子枫 黄龄 张一白 孔二狗 高群书 柯蓝 阿朵 甘露 练练 李佳航 翟煦飞 宁财神 张馨予 陈赫 杜淳 李晨 王学兵 马秋子 王厂长 乔乔 周琳皓 姜正阳 沙溢 汤晶媚 崔冰
26850330,欲念游戏,2.9,2019-04-12(中国大陆),科幻 悬疑 犯罪,郭涛 张子枫 姜潮 梅婷 范伟 王迅 盖玥希 郭沐橙 张皓然 沈樵
30329265,王牌对王牌 第四季,7.2,2019-02-01(中国大陆),真人秀,沈涛 沈腾 贾玲 华晨宇 关晓彤 王源 欧阳娜娜 黄渤 张瑜 郭凯敏 唐国强 六小龄童 欧阳奋强 臧金生 倪萍 赵忠祥 马丽 常远 艾伦 大张伟 沙溢 朱时茂 沈凌 王为念 张明敏 刘铁民 魏翔 黄才伦 蔡明 潘长江 白百何 肖央 郭麒麟 杨迪 秦俊杰 徐璐 韩寒 姚晨 郭京飞 杨祐宁 高鑫 张晨光 张越 寇振海 王琳 黄日华 李若彤 周海媚 宋小宝 梁宏达 陈浩民 樊少皇 李鸿杰 潘志文 何美钿 李国麟 刘玉翠 吴谨言 张铁林 张嘉倪 苏青 王艳 姜梓新 张晓龙 赵丽娟 赵敏芬 于洋 韩雪 张天爱 王鸥 包贝尔 林更新 张绍刚 杨魏玲花 曾毅 小沈阳 陈伟霆 那英 言承旭 朱孝天 沈月 官鸿 陈晓 王嘉 郑恺 李晨 杨颖 黄旭熙 王龙华 汪苏泷 姜瑞霖
20513061,京城81号,4.7,2014-07-18(中国大陆),剧情 悬疑 恐怖,吴镇宇 林心如 杨祐宁 秦海璐 莫小奇 金燕玲 袁祥仁 夏文汐 李菁 李晓川 韩志 张煜雯
30450590,2019年北京卫视春节联欢晚会,5.3,2019-02-05(中国大陆),真人秀,杨幂 蔡徐坤 马德华 王凯 罗晋 唐嫣 杨魏玲花 曾毅 杨紫 关晓彤 韩东君 姜昆 许魏洲 徐帆 姚晨 秦海璐 霍思燕 杜江 巴图 王博谷 宋丹丹 杨立新 梁天 关凌 文松 贾冰 曹征 蒋梦婕 林志玲 宋小宝 马羚
2135981,画皮 畫皮,6.8,2008-09-26(中国大陆),剧情 爱情 惊悚 奇幻,周迅 陈坤 甄子丹 孙俪 戚玉武 晋松 梁家豪 柳岩 肖聪 叶尔江·马合甫什 谭安业 闻洋 赵长洲 李奇龙 曲大雷 向恬冉 韩振华 金粮 戴小轶 陈敏渝 王巧玉 周恩恩 金雁 戚云鹏 柳景溪
30331448,火星情报局 第四季,4.4,2018-10-12(中国大陆),真人秀,汪涵 李希侃 娄滋博 李诞 张绍刚 吉杰 薛之谦 姜思达 杨迪 沈梦辰 钱枫 刘维 郭雪芙 金志文 田源 朱桢 吴正强 赵露思
30331149,白蛇：缘起,7.8,2019-01-11(中国大陆),爱情 动画 奇幻,张喆 杨天翔 唐小喜 刘薇 张遥函 郑小璞 张博恒 张赫 马程 程寅 陈霖生 惠龙 林强 章斌 三森铃子 佐仓绫音 杉田智和 悠木碧 佐久间大介
35087699,中国医生,6.9,2021-07-09(中国大陆),剧情 灾难,张涵予 袁泉 朱亚文 李晨 易烊千玺 欧豪 周也 冯文娟 耿乐 梁大维 小爱 雅玫 杨祺如 叶禾 蒋林燕 梅婷 李沁 张天爱 宋佳 俞飞鸿 倪虹洁 冯绍峰 周笔畅 张颂文 张子枫 佟丽娅 谷嘉诚 刘威 刘佳 赵宁宇 王挺 余皑磊 黄璐 印小天 张嘉倪 释小龙 高戈 刘琳 来喜 万国鹏 王昭 石昊正 解佳桐 刘学 约翰·克鲁兹
27176717,熊出没·变形记,6.8,2018-02-16(中国大陆),喜剧 动画 冒险,张伟 张秉君 谭笑 贝丝·比厄
27617286,2018湖南卫视跨年演唱会,5.6,2017-12-31(中国大陆),音乐 歌舞 真人秀,何炅 汪涵 王源 王俊凯 张惠妹 林忆莲 萧敬腾 迪玛希·库达依别列根 杜海涛 杨乐乐 吴昕 李维嘉 大张伟 沈梦辰 靳梦佳 汪峰 陈翔 纪凌尘 韩红 尚雯婕 周笔畅 罗志祥 白敬亭 关晓彤 刘宪华 邓伦 胡一天 华晨宇 谭维维 田馥甄 张艺兴 杨洋 王宝强 刘昊然 肖央 王一博 陈泳彤
26946404,梦圆东方2017东方卫视跨年盛典,4.5,2016-12-31,音乐 歌舞,唐嫣 罗晋 张艺兴 赵丽颖 罗志祥 王菲 陈奕迅 莫文蔚 郎朗 费玉清 张继科 吴莫愁 古巨基 徐佳莹 欧豪 裘继戎 吴建豪 孟佳 李艺彤 赵粤 林思意 冯薪朵 曾艳芬 陆婷 万丽娜 龚诗淇 易嘉爱 陈琳 张雨鑫 何晓玉 谢天依 陈佳莹 冯晓菲 黄彤扬 罗兰 周怡 陈问言 张雅梦 刘瀛 刘菊子 许逸
3586996,绝命毒师  第二季 Breaking Bad Season 2,9.3,2009-03-08(美国),剧情 犯罪,布莱恩·科兰斯顿 亚伦·保尔 安娜·冈 克里斯滕·里特 迪恩·诺里斯 瑞恩·李 卡赖伯·兰德里·琼斯 戴维·尤里 查尔斯·贝克 科科·布朗 克里斯托弗·科辛斯 瑞欧·亚历山大 山姆·麦克莫里 德鲁·沃特斯 蒂娜·帕克 迈克尔·博夫舍维尔 托德·特里 鲍勃·奥登科克 汤姆·基什奇 迈克尔·肖姆斯·维尔斯 哈里·格罗内尔 艾萨克·卡皮 奈杰尔·吉布斯 雷蒙德·克鲁斯 吉安卡罗·埃斯波西托 贝琪·勃兰特 马克·马戈利斯 DJ·考尔斯 RJ·米特 乔纳森·班克斯 约翰·德·兰西 丹尼·特雷霍 安娜贝尔·阿科斯塔 戴尔·迪奇 史蒂芬·迈克尔·克扎达 泰丝·哈珀 卡门塞兰诺 马特·琼斯 杰西卡·赫特
11589036,功夫熊猫3 Kung Fu Panda 3,7.7,2016-01-29(美国/中国大陆),喜剧 动作 动画 冒险,杰克·布莱克 布莱恩·科兰斯顿 达斯汀·霍夫曼 安吉丽娜·朱莉 J·K·西蒙斯 成龙 塞斯·罗根 刘玉玲 大卫·克罗斯 凯特·哈德森 吴汉章 兰德尔·杜克·金 尚格·云顿 斯蒂尔·加尼翁 利亚姆·奈特 韦恩·奈特 芭芭拉·迪里克森 阿尔·罗克 威利·盖斯特 弗雷德·塔特西奥 迈克·米切尔 凯莉·库尼 斯蒂芬·凯林 米克·温格特 蔡明昊 艾普尔·洪 帕克斯·朱莉-皮特 诺克斯·朱莉-皮特 扎哈拉·朱莉-皮特 希洛·朱莉-皮特 周杰伦 黄磊 杨幂 王志文 陈奕迅 张纪中 木村佳乃 郭子睿 黄忆慈 陈飞 朱珠 夏治世
4256328,绝命毒师  第三季 Breaking Bad Season 3,9.3,2010-03-21(美国),剧情 犯罪,布莱恩·科兰斯顿 亚伦·保尔 安娜·冈 吉安卡罗·埃斯波西托 迪恩·诺里斯 贝琪·勃兰特 大卫·科斯塔贝尔 泰丝·哈珀 迈克尔·博夫舍维尔 耶利米·比特绥 凯亚·包勒斯 丹尼·特雷霍 哈维尔·格拉杰达 卡赖伯·兰德里·琼斯 Robin Dearden 凯伦·M·哈德森 埃迪·J.费尔南德斯 路易斯·赫特哈姆 肯·托马斯 洛拉·玛汀内斯-康宁安 迈克尔·布莱恩·弗兰奇 内特·莫尼 蒂娜·帕克 汤姆·基什奇 查尔斯·贝克 迈克尔·肖姆斯·维尔斯 克里斯滕·里特 基思·雅各 马克·哈雷利克 Toby Holguin 泰勒·克兰斯顿 丹尼尔·蒙卡达 乔纳森·班克斯 艾米莉·里奥斯 拉里·哈金 马克·马戈利斯 RJ·米特 克里斯托弗·科辛斯 茱莲妮·普迪 路易斯·蒙卡达 卡门塞兰诺 朱莉·德雷辛 杰尔·伯恩斯 约翰·德·兰西 斯托尼·威斯特摩兰 鲍勃·奥登科克 史蒂芬·迈克尔·克扎达 马特·琼斯
27668223,王牌对王牌 第三季,6.4,2018-02-02(中国大陆),真人秀,沈涛 王源 沈腾 贾玲 欧阳娜娜 刘芸 凌潇肃 周一围 舒畅 张雪迎 郑恺 刘天池 于月仙 辛芷蕾 翟天临 蓝盈莹 彭昱畅 六小龄童 张光北 刘昊然 肖央 陈思诚 潘粤明 周杰 张国立 林更新 宋小宝 杨祐宁 吴莫愁 马丽 蔡少芬 柳岩 白凯南 郭冬临 牛莉 买红妹 邵峰 蔡明 潘长江 大张伟 毛不易 朱时茂 唐国强 张铁林 邓婕 戴春荣 戚薇 张杰 张靓颖 邓紫棋 杨魏玲花 曾毅 蒋大为 张柏芝 宁静 黄圣依 刘嘉玲 韩雪 陈意涵 叶童 陈美琪 赵雅芝 王丽坤 林依晨 张天爱 徐峥 陈赫 沙溢 李晨 陈嘉桦 郑绪岚
34908150,火星情报局 第五季,6.8,2020-10-09(中国大陆),真人秀 脱口秀,汪涵 薛之谦 刘维 杨迪 田源 金志文 锤娜丽莎 李艺彤
26715617,双生,3.4,2019-05-18(中国大陆),爱情 悬疑,刘昊然 陈都灵 赵芮
26820704,好先生番外篇,7.2,2016-06-17(中国大陆),喜剧 爱情,张艺兴 关晓彤 孙红雷 江疏影 车晓 李文玲
35069014,明天你是否依然爱我,4.0,2020-12-24(中国大陆),剧情 爱情,杨颖 李鸿其 黄柏钧 王佳佳 刘蔚森 李思恒 孙佳 华钰婷 冯聪 陶灏景 董可飞
26797690,大江大河,8.8,2018-12-10(中国大陆),剧情,王凯 杨烁 董子健 童瑶 杨立新 周放 田雷 赵达 王永泉 赵阳 王宏 施诗 练练 吴其江 胡耘豪 王鑫 李保安 钱洁 李克伟 陈小妹 吴国华 赵蕴卓 鞠帛展 冯晖 赵君 宋家腾 卜宇鑫 周瑞 贾媛媛 苏小明 郭虹 任帅 郭广平 王瑞子 朱铁 李威 佟国强 任正斌 王旭峰 吕昀峰 李晨涛 孙浩涪 王双宝 杨烁 孙小会 郭沐橙 王建兵 贺琦玉 埃里克·海斯 王钢 汤亦程 李至强 徐玉兰 李建忠 汪永贵 朱健 马波 张震 周鹏雨 焦体怡 高海鹏 白玉 啜二勇 田征 李伟龙
